# SELF-GENERATED REGRESSION DATA — NOT INDEPENDENTLY VALIDATED
# Quantity: INl
GridIdx; PavlDbm; HarmonicK; FreqHz; NodeIdx; NodeName; Re; Im
0; -1; 1; 2000000000; 0; n_gate; 0.00531439382; 5.638718659E-15
0; -1; 2; 4000000000; 0; n_gate; 4.187992943E-18; -0
0; -1; 3; 6000000000; 0; n_gate; -3.791307691E-19; 7.045042372E-19
0; -1; 4; 8000000000; 0; n_gate; 0; -0
0; -1; 0; 0; 1; n_drain; 0.05045343814; 0
0; -1; 1; 2000000000; 1; n_drain; 0.01678434869; 1.127570259E-17
0; -1; 2; 4000000000; 1; n_drain; 0.001342032632; 3.469446952E-18
0; -1; 3; 6000000000; 1; n_drain; 6.394372437E-05; 1.690677763E-18
0; -1; 4; 8000000000; 1; n_drain; 1.611575776E-06; -0
0; 0; 0; 0; 0; n_gate; -0.06099999878; 0
0; 0; 1; 2000000000; 0; n_gate; 0.00596284794; 6.325669155E-15
0; 0; 2; 4000000000; 0; n_gate; 0; 7.185459907E-19
0; 0; 3; 6000000000; 0; n_gate; 2.324522064E-18; -5.798729552E-19
0; 0; 4; 8000000000; 0; n_gate; 0; -0
0; 0; 0; 0; 1; n_drain; 0.05080207797; 0
0; 0; 1; 2000000000; 1; n_drain; 0.01888806746; 2.318284453E-14
0; 0; 2; 4000000000; 1; n_drain; 0.00169161272; -1.765970183E-14
0; 0; 3; 6000000000; 1; n_drain; 9.02913668E-05; -9.567874108E-15
0; 0; 4; 8000000000; 1; n_drain; 2.544674503E-06; 2.500083474E-14
0; 1; 0; 0; 0; n_gate; -0.06099999878; 0
0; 1; 1; 2000000000; 0; n_gate; 0.006690425429; 7.098922145E-15
0; 1; 2; 4000000000; 0; n_gate; 1.226634733E-18; 1.226634733E-18
0; 1; 3; 6000000000; 0; n_gate; 4.051901242E-18; -1.033415E-19
0; 1; 4; 8000000000; 0; n_gate; 0; -0
0; 1; 0; 0; 1; n_drain; 0.05124189906; 0
0; 1; 1; 2000000000; 1; n_drain; 0.02127142171; -2.775557562E-17
0; 1; 2; 4000000000; 1; n_drain; 0.002132915036; -2.493664997E-18
0; 1; 3; 6000000000; 1; n_drain; 0.0001274822826; 2.303929617E-19
0; 1; 4; 8000000000; 1; n_drain; 4.014017038E-06; -3.469446952E-18
0; 2; 0; 0; 0; n_gate; -0.06099999878; 0
0; 2; 1; 2000000000; 0; n_gate; 0.007506780798; 7.96498284E-15
0; 2; 2; 4000000000; 0; n_gate; 1.734723476E-18; -1.734723476E-18
0; 2; 3; 6000000000; 0; n_gate; -3.035373439E-19; 1.543770198E-18
0; 2; 4; 8000000000; 0; n_gate; 0; -0
0; 2; 0; 0; 1; n_drain; 0.05179703083; 0
0; 2; 1; 2000000000; 1; n_drain; 0.02397796056; 1.776356839E-14
0; 2; 2; 4000000000; 1; n_drain; 0.002690377173; 2.499888317E-14
0; 2; 3; 6000000000; 1; n_drain; 0.0001799674645; 1.765615106E-14
0; 2; 4; 8000000000; 1; n_drain; 6.323680531E-06; -3.469446952E-18
0; 3; 0; 0; 0; n_gate; -0.06099999878; 0
0; 3; 1; 2000000000; 0; n_gate; 0.008422746588; 8.937729029E-15
0; 3; 2; 4000000000; 0; n_gate; 0; 1.734723476E-18
0; 3; 3; 6000000000; 0; n_gate; 3.556882228E-19; 2.801053519E-18
0; 3; 4; 8000000000; 0; n_gate; 0; -0
0; 3; 0; 0; 1; n_drain; 0.05249814286; 0
0; 3; 1; 2000000000; 1; n_drain; 0.02706040462; 1.776703784E-14
0; 3; 2; 4000000000; 1; n_drain; 0.003395149089; -2.499432952E-14
0; 3; 3; 6000000000; 1; n_drain; 0.0002540143891; 1.770060335E-14
0; 3; 4; 8000000000; 1; n_drain; 9.945933429E-06; -0
0; 4; 0; 0; 0; n_gate; -0.06099999878; 0
0; 4; 1; 2000000000; 0; n_gate; 0.009450477107; 1.003017114E-14
0; 4; 2; 4000000000; 0; n_gate; -1.226634733E-18; -1.226634733E-18
0; 4; 3; 6000000000; 0; n_gate; -4.179093035E-18; -1.364405279E-19
0; 4; 4; 8000000000; 0; n_gate; 0; -0
0; 4; 0; 0; 1; n_drain; 0.05338429747; 0
0; 4; 1; 2000000000; 1; n_drain; 0.03058332721; -4.857225733E-17
0; 4; 2; 4000000000; 1; n_drain; 0.004287038185; -8.890457814E-18
0; 4; 3; 6000000000; 1; n_drain; 0.0003584380977; 1.179069863E-18
0; 4; 4; 8000000000; 1; n_drain; 1.560979372E-05; 3.469446952E-18
0; 5; 0; 0; 0; n_gate; -0.06099999878; 0
0; 5; 1; 2000000000; 0; n_gate; 0.01060360972; 1.124968174E-14
0; 5; 2; 4000000000; 0; n_gate; 0; -0
0; 5; 3; 6000000000; 0; n_gate; -2.33990276E-20; -5.269581406E-19
0; 5; 4; 8000000000; 0; n_gate; 0; -0
0; 5; 0; 0; 1; n_drain; 0.05450536273; 0
0; 5; 1; 2000000000; 1; n_drain; 0.03462677904; 5.845324225E-14
0; 5; 2; 4000000000; 1; n_drain; 0.005417060697; 1.761308113E-14
0; 5; 3; 6000000000; 1; n_drain; 0.0005056160404; 2.579224811E-14
0; 5; 4; 8000000000; 1; n_drain; 2.443132943E-05; -2.497654861E-14
0; 6; 0; 0; 0; n_gate; -0.06099999878; 0
0; 6; 1; 2000000000; 0; n_gate; 0.01189744578; 1.262184801E-14
0; 6; 2; 4000000000; 0; n_gate; 0; 2.453269467E-18
0; 6; 3; 6000000000; 0; n_gate; -8.05875087E-19; -1.633870105E-18
0; 6; 4; 8000000000; 0; n_gate; 0; -0
0; 6; 0; 0; 1; n_drain; 0.05592516575; 0
0; 6; 1; 2000000000; 1; n_drain; 0.03929119707; 4.818367927E-14
0; 6; 2; 4000000000; 1; n_drain; 0.006850797485; 1.771673086E-14
0; 6; 3; 6000000000; 1; n_drain; 0.000712885489; -3.453327576E-14
0; 6; 4; 8000000000; 1; n_drain; 3.809972175E-05; -2.496614027E-14
0; 7; 0; 0; 0; n_gate; -0.06099999878; 0
0; 7; 1; 2000000000; 0; n_gate; 0.01334915373; 1.416314982E-14
0; 7; 2; 4000000000; 0; n_gate; -1.226634733E-18; -1.226634733E-18
0; 7; 3; 6000000000; 0; n_gate; 8.67361738E-19; -8.67361738E-19
0; 7; 4; 8000000000; 0; n_gate; 0; -0
0; 7; 0; 0; 1; n_drain; 0.05772562001; 0
0; 7; 1; 2000000000; 1; n_drain; 0.0447040428; 7.53563878E-14
0; 7; 2; 4000000000; 1; n_drain; 0.008672807778; 6.029638594E-14
0; 7; 3; 6000000000; 1; n_drain; 0.001004443631; 6.147155267E-15
0; 7; 4; 8000000000; 1; n_drain; 5.91304664E-05; -3.469446952E-17
0; 8; 0; 0; 0; n_gate; -0.06099999878; 0
0; 8; 1; 2000000000; 0; n_gate; 0.01497799683; 1.589006704E-14
0; 8; 2; 4000000000; 0; n_gate; 0; -0
0; 8; 3; 6000000000; 0; n_gate; 5.501253668E-19; 1.582998323E-18
0; 8; 4; 8000000000; 0; n_gate; 0; -0
0; 8; 0; 0; 1; n_drain; 0.0600121184; 0
0; 8; 1; 2000000000; 1; n_drain; 0.05102872577; 5.861630625E-14
0; 8; 2; 4000000000; 1; n_drain; 0.01099240623; -1.770241939E-14
0; 8; 3; 6000000000; 1; n_drain; 0.001413879335; 2.580092173E-14
0; 8; 4; 8000000000; 1; n_drain; 9.118156161E-05; 2.502165142E-14
0; 9; 0; 0; 0; n_gate; -0.06099999878; 0
0; 9; 1; 2000000000; 0; n_gate; 0.01680558886; 1.783295733E-14
0; 9; 2; 4000000000; 0; n_gate; -1.226634733E-18; -5.080887426E-19
0; 9; 3; 6000000000; 0; n_gate; 1.839199309E-18; -6.784138046E-20
0; 9; 4; 8000000000; 0; n_gate; 0; -0
0; 9; 0; 0; 1; n_drain; 0.06292052816; 0
0; 9; 1; 2000000000; 1; n_drain; 0.05847644648; 3.544387006E-14
0; 9; 2; 4000000000; 1; n_drain; 0.01395112347; -3.035766083E-17
0; 9; 3; 6000000000; 1; n_drain; 0.001987433737; 3.537833004E-14
0; 9; 4; 8000000000; 1; n_drain; 0.0001393809212; 1.387778781E-17
0; 10; 0; 0; 0; n_gate; -0.06099999878; 0
0; 10; 1; 2000000000; 0; n_gate; 0.01885618083; 2.000656585E-14
0; 10; 2; 4000000000; 0; n_gate; 2.961358209E-18; -1.226634733E-18
0; 10; 3; 6000000000; 0; n_gate; 7.34411245E-19; 6.68387264E-19
0; 10; 4; 8000000000; 0; n_gate; 0; -0
0; 10; 0; 0; 1; n_drain; 0.06662610515; 0
0; 10; 1; 2000000000; 1; n_drain; 0.06732154329; 5.226721833E-14
0; 10; 2; 4000000000; 1; n_drain; 0.01773206736; 4.263516623E-14
0; 10; 3; 6000000000; 1; n_drain; 0.002787950082; 1.56790813E-14
0; 10; 4; 8000000000; 1; n_drain; 0.0002104919706; 2.491062912E-14
1; -50; 0; 0; 0; n_gate; -0.06099999878; 0
1; -50; 1; 2000000000; 0; n_gate; 1.885618083E-05; 1.830268792E-17
1; -50; 2; 4000000000; 0; n_gate; 0; -0
1; -50; 3; 6000000000; 0; n_gate; -1.924931006E-18; 6.440571645E-19
1; -50; 4; 8000000000; 0; n_gate; 0; -0
1; -50; 0; 0; 1; n_drain; 0.04911305044; 0
1; -50; 1; 2000000000; 1; n_drain; 5.888580082E-05; -3.388131789E-21
1; -50; 2; 4000000000; 1; n_drain; 1.682182119E-08; -0
1; -50; 3; 6000000000; 1; n_drain; 2.874282767E-12; 1.268746325E-21
1; -50; 4; 8000000000; 1; n_drain; 2.498001805E-14; -0
1; -20; 0; 0; 0; n_gate; -0.06099999878; 0
1; -20; 1; 2000000000; 0; n_gate; 0.000596284794; 6.328488081E-16
1; -20; 2; 4000000000; 0; n_gate; 0; -0
1; -20; 3; 6000000000; 0; n_gate; 7.611569041E-19; 2.042333981E-18
1; -20; 4; 8000000000; 0; n_gate; 0; -0
1; -20; 0; 0; 1; n_drain; 0.04912985582; 0
1; -20; 1; 2000000000; 1; n_drain; 0.00186240395; 8.782037597E-18
1; -20; 2; 4000000000; 1; n_drain; 1.682262666E-05; 2.961227184E-18
1; -20; 3; 6000000000; 1; n_drain; 9.050810079E-08; 6.847434198E-19
1; -20; 4; 8000000000; 1; n_drain; 2.593773391E-10; -3.469446952E-18
1; -19; 0; 0; 0; n_gate; -0.06099999878; 0
1; -19; 1; 2000000000; 0; n_gate; 0.0006690425429; 7.087429602E-16
1; -19; 2; 4000000000; 0; n_gate; 0; -0
1; -19; 3; 6000000000; 0; n_gate; 2.782939092E-19; 2.771458602E-19
1; -19; 4; 8000000000; 0; n_gate; 0; -0
1; -19; 0; 0; 1; n_drain; 0.04913421178; 0
1; -19; 1; 2000000000; 1; n_drain; 0.002089730528; 8.456776945E-18
1; -19; 2; 4000000000; 1; n_drain; 2.117876898E-05; -0
1; -19; 3; 6000000000; 1; n_drain; 1.278454859E-07; -3.340006421E-18
1; -19; 4; 8000000000; 1; n_drain; 4.111277499E-10; -0
1; -18; 0; 0; 0; n_gate; -0.06099999878; 0
1; -18; 1; 2000000000; 0; n_gate; 0.0007506780798; 7.962380755E-16
1; -18; 2; 4000000000; 0; n_gate; 0; -0
1; -18; 3; 6000000000; 0; n_gate; 5.9343084E-19; -1.036103934E-18
1; -18; 4; 8000000000; 0; n_gate; 0; -0
1; -18; 0; 0; 1; n_drain; 0.04913969574; 0
1; -18; 1; 2000000000; 1; n_drain; 0.002344827715; 8.456776945E-18
1; -18; 2; 4000000000; 1; n_drain; 2.666302819E-05; -0
1; -18; 3; 6000000000; 1; n_drain; 1.80585737E-07; -3.328813013E-18
1; -18; 4; 8000000000; 1; n_drain; 6.514928978E-10; -0
1; -17; 0; 0; 0; n_gate; -0.06099999878; 0
1; -17; 1; 2000000000; 0; n_gate; 0.0008422746588; 8.944125822E-16
1; -17; 2; 4000000000; 0; n_gate; 0; -0
1; -17; 3; 6000000000; 0; n_gate; -5.489941186E-19; -1.314670794E-18
1; -17; 4; 8000000000; 0; n_gate; 0; -0
1; -17; 0; 0; 1; n_drain; 0.04914659989; 0
1; -17; 1; 2000000000; 1; n_drain; 0.002631097462; 1.7685289E-14
1; -17; 2; 4000000000; 1; n_drain; 3.356761591E-05; -2.499563057E-14
1; -17; 3; 6000000000; 1; n_drain; 2.550825427E-07; 1.767390582E-14
1; -17; 4; 8000000000; 1; n_drain; 1.032459125E-09; -0
1; -16; 0; 0; 0; n_gate; -0.06099999878; 0
1; -16; 1; 2000000000; 0; n_gate; 0.0009450477107; 1.001640177E-15
1; -16; 2; 4000000000; 0; n_gate; 0; -0
1; -16; 3; 6000000000; 0; n_gate; -1.089630686E-18; -4.108361181E-19
1; -16; 4; 8000000000; 0; n_gate; 0; -0
1; -16; 0; 0; 1; n_drain; 0.04915529206; 0
1; -16; 1; 2000000000; 1; n_drain; 0.002952362371; 2.492906055E-14
