# SELF-GENERATED REGRESSION DATA — NOT INDEPENDENTLY VALIDATED
# Generated by circuitRF Loadpull engine (Phase 4b-1).
# Circuit: hero3.cnl  |  f0=2.000 GHz  K=5
# Grid: 15 points  Z0=50 Ω
GridIdx; GammaRe; GammaIm; ZRe; ZIm; PavlDbm; IsTickle; Converged; Iterations; PavlW; PinDelivW; PoutW; GtDb; GpDb; BiasVLoad; BiasILoad; BiasVSrc; BiasISrc; PdcW; De; Pae; StopReason
1; 0.1304347826; 0; 65; 0; 3; 0; 1; 3; 0.001995262315; 0.001773566502; 0.02380605157; 10.766874; 11.278399; 48; -0.052499178; -3.0499999; 0.060999999; 2.7060105; 0.0087974718; 0.0081420544; Compression
1; 0.1304347826; 0; 65; 0; 4; 0; 1; 3; 0.002511886432; 0.002232787939; 0.03040825186; 10.829915; 11.34144; 48; -0.053385619; -3.0499999; 0.060999999; 2.7485597; 0.01106334; 0.010250992; Compression
1; 0.1304347826; 0; 65; 0; 5; 0; 1; 3; 0.00316227766; 0.002810913476; 0.03898075256; 10.908502; 11.420027; 48; -0.054507056; -3.0499999; 0.060999999; 2.8023887; 0.013909831; 0.012906789; Compression
1; 0.1304347826; 0; 65; 0; 6; 0; 1; 3; 0.003981071706; 0.003538730405; 0.05019051551; 11.006217; 11.517742; 48; -0.055927344; -3.0499999; 0.060999999; 2.8705625; 0.017484558; 0.016251792; Compression
1; 0.1304347826; 0; 65; 0; 7; 0; 1; 3; 0.005011872336; 0.004454997632; 0.06497274322; 11.127312; 11.638837; 48; -0.057728437; -3.0499999; 0.060999999; 2.957015; 0.021972409; 0.020465823; Compression
1; 0.1304347826; 0; 65; 0; 8; 0; 1; 3; 0.006309573445; 0.005608509728; 0.08465941234; 11.276752; 11.788278; 48; -0.060015784; -3.0499999; 0.060999999; 3.0668076; 0.027605061; 0.025776283; Compression
1; 0.1304347826; 0; 65; 0; 9; 0; 1; 3; 0.007943282347; 0.007060695419; 0.1111778195; 11.460182; 11.971707; 48; -0.062925334; -3.0499999; 0.060999999; 3.206466; 0.034673007; 0.03247099; Compression
1; 0.1304347826; 0; 65; 0; 10; 0; 1; 3; 0.01; 0.008888888888; 0.1473592977; 11.683775; 12.195301; 48; -0.06663246; -3.0499999; 0.060999999; 3.3844081; 0.043540641; 0.040914218; Compression
1; 0.1304347826; 0; 65; 0; 11; 0; 1; 3; 0.01258925412; 0.0111904481; 0.1974194787; 11.9539; 12.465425; 48; -0.071362939; -3.0499999; 0.060999999; 3.611471; 0.054664561; 0.051565976; Compression
1; 0.1304347826; 0; 65; 0; 12; 0; 1; 3; 0.01584893192; 0.01408793949; 0.2676984116; 12.276458; 12.787983; 48; -0.077405477; -3.0499999; 0.060999999; 3.9015129; 0.068614001; 0.06500311; Compression
1; 0.1304347826; 0; 65; 0; 13; 0; 1; 3; 0.01995262315; 0.01773566502; 0.3677713617; 12.655779; 13.167304; 48; -0.085123813; -3.0499999; 0.060999999; 4.271993; 0.086088943; 0.081937329; Compression
1; 0.1304347826; 0; 65; 0; 14; 0; 1; 3; 0.02511886432; 0.02232787939; 0.5120223743; 13.092889; 13.604415; 48; -0.094963188; -3.0499999; 0.060999999; 4.744283; 0.10792408; 0.10321781; Compression
1; 0.1304347826; 0; 65; 0; 15; 0; 1; 3; 0.0316227766; 0.02810913476; 0.7216133074; 13.583045; 14.094571; 48; -0.10744019; -3.0499999; 0.060999999; 5.3431792; 0.13505317; 0.12979242; Compression
1; 0.1304347826; 0; 65; 0; 16; 0; 1; 3; 0.03981071706; 0.03538730405; 1.026274037; 14.112633; 14.624159; 48; -0.12309639; -3.0499999; 0.060999999; 6.0946765; 0.1683886; 0.16258233; Compression
