# SELF-GENERATED REGRESSION DATA — NOT INDEPENDENTLY VALIDATED
# Quantity: V
GridIdx; PavlDbm; HarmonicK; FreqHz; NodeIdx; NodeName; Re; Im
0; -1; 2; 4000000000; 1; n_drain; -0.001342032632; 3.571684759E-14
0; -1; 3; 6000000000; 1; n_drain; -6.394372438E-11; 1.696169528E-15
0; -1; 4; 8000000000; 1; n_drain; -1.611575782E-12; 3.208626843E-17
0; 0; 0; 0; 0; n_gate; -3.049999939; 0
0; 0; 1; 2000000000; 0; n_gate; 0.298142397; 3.163284507E-13
0; 0; 2; 4000000000; 0; n_gate; -1.226614576E-24; 5.081375387E-25
0; 0; 3; 6000000000; 0; n_gate; 7.953300825E-26; 1.575645702E-24
0; 0; 4; 8000000000; 0; n_gate; 0; 0
0; 0; 0; 0; 1; n_drain; 47.99999995; 0
0; 0; 1; 2000000000; 1; n_drain; -0.944403373; 1.49915954E-12
0; 0; 2; 4000000000; 1; n_drain; -0.00169161272; 6.728771719E-14
0; 0; 3; 6000000000; 1; n_drain; -9.029136683E-11; 2.395052888E-15
0; 0; 4; 8000000000; 1; n_drain; -2.54467452E-12; 5.062468759E-17
0; 1; 0; 0; 0; n_gate; -3.049999939; 0
0; 1; 1; 2000000000; 0; n_gate; 0.3345212714; 3.549042805E-13
0; 1; 2; 4000000000; 0; n_gate; -1.226683515E-24; -1.226585917E-24
0; 1; 3; 6000000000; 0; n_gate; -2.108638259E-24; -1.80667581E-24
0; 1; 4; 8000000000; 0; n_gate; 0; 0
0; 1; 0; 0; 1; n_drain; 47.99999995; 0
0; 1; 1; 2000000000; 1; n_drain; -1.063571085; -4.411546295E-13
0; 1; 2; 4000000000; 1; n_drain; -0.002132915036; 5.988190299E-14
0; 1; 3; 6000000000; 1; n_drain; -1.274822826E-10; 3.381579906E-15
0; 1; 4; 8000000000; 1; n_drain; -4.014017065E-12; 7.985633564E-17
0; 2; 0; 0; 0; n_gate; -3.049999939; 0
0; 2; 1; 2000000000; 0; n_gate; 0.3753390399; 3.982056189E-13
0; 2; 2; 4000000000; 0; n_gate; 6.899791662E-29; 1.734723417E-24
0; 2; 3; 6000000000; 0; n_gate; -3.112566774E-25; -4.046019127E-25
0; 2; 4; 8000000000; 0; n_gate; 0; 0
0; 2; 0; 0; 1; n_drain; 47.99999995; 0
0; 2; 1; 2000000000; 1; n_drain; -1.198898028; 1.90305555E-12
0; 2; 2; 4000000000; 1; n_drain; -0.002690377173; 1.070176014E-13
0; 2; 3; 6000000000; 1; n_drain; -1.799674645E-10; 4.773785255E-15
0; 2; 4; 8000000000; 1; n_drain; -6.323680568E-12; 1.258056242E-16
0; 3; 0; 0; 0; n_gate; -3.049999939; 0
0; 3; 1; 2000000000; 0; n_gate; 0.4211373294; 4.468565999E-13
